"Station","Date","Variable","Value","Units","Site","Lat","Long"
"02EA005",1949-01-08,"mean_annual_flow",5.6496712529496,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1950-01-08,"mean_annual_flow",5.44526029351639,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1951-01-08,"mean_annual_flow",7.28700275094542,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1952-01-08,"mean_annual_flow",5.49991802016243,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1953-01-08,"mean_annual_flow",4.80078082803178,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1954-01-08,"mean_annual_flow",7.23252056526811,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1955-01-08,"mean_annual_flow",4.43286026781552,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1956-01-08,"mean_annual_flow",5.2706557499255,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1957-01-08,"mean_annual_flow",7.15977534953862,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1958-01-08,"mean_annual_flow",4.25004931573998,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1959-01-08,"mean_annual_flow",6.22440273386158,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1960-01-08,"mean_annual_flow",5.83596722773515,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1961-01-08,"mean_annual_flow",4.07309042492958,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1962-01-08,"mean_annual_flow",3.41946302685019,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1963-01-08,"mean_annual_flow",3.73445481339546,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1964-01-08,"mean_annual_flow",3.5126967304717,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1965-01-08,"mean_annual_flow",5.98865751828233,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1966-01-08,"mean_annual_flow",5.45333971895584,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1967-01-08,"mean_annual_flow",5.96531507168731,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1968-01-08,"mean_annual_flow",4.24836884609988,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1969-01-08,"mean_annual_flow",6.56821918226268,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1970-01-08,"mean_annual_flow",6.00668492709121,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1971-01-08,"mean_annual_flow",4.9684931363145,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1972-01-08,"mean_annual_flow",5.91505465481451,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1973-01-08,"mean_annual_flow",5.97049313995936,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1974-01-08,"mean_annual_flow",6.16586574577305,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1975-01-08,"mean_annual_flow",5.66905754061594,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1976-01-08,"mean_annual_flow",5.17048633945444,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1977-01-08,"mean_annual_flow",5.55494519790558,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1978-01-08,"mean_annual_flow",4.50549315459108,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1979-01-08,"mean_annual_flow",6.36595343694295,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1980-01-08,"mean_annual_flow",7.48603827868654,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1981-01-08,"mean_annual_flow",7.81358904936542,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1982-01-08,"mean_annual_flow",6.08753152138566,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1983-01-08,"mean_annual_flow",5.6457589115182,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1984-01-08,"mean_annual_flow",6.50453551219461,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1985-01-08,"mean_annual_flow",7.42419180380155,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1986-01-08,"mean_annual_flow",5.22384657361736,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1987-01-08,"mean_annual_flow",3.70472877637981,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1988-01-08,"mean_annual_flow",5.95854916207777,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1989-01-08,"mean_annual_flow",5.05557256496116,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1990-01-08,"mean_annual_flow",6.74611507229609,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1991-01-08,"mean_annual_flow",6.23060549579255,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1992-01-08,"mean_annual_flow",5.90327321961929,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1993-01-08,"mean_annual_flow",5.13051504778535,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1994-01-08,"mean_annual_flow",5.54728766598114,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1995-01-08,"mean_annual_flow",6.34342465498676,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1996-01-08,"mean_annual_flow",8.81814209750441,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1997-01-08,"mean_annual_flow",6.41508495089126,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1998-01-08,"mean_annual_flow",4.05157807677576,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02EA005",1999-01-08,"mean_annual_flow",5.4837397407179,"m^3/s","NORTH MAGNETAWAN RIVER NEAR BURK'S FALLS",45.6694717407227,-79.3791885375977
"02FB007",1949-01-08,"mean_annual_flow",2.01976165594916,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1950-01-08,"mean_annual_flow",3.21809315436507,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1951-01-08,"mean_annual_flow",4.64264931499142,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1952-01-08,"mean_annual_flow",3.35126502968656,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1953-01-08,"mean_annual_flow",2.15068218397768,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1954-01-08,"mean_annual_flow",3.77862739544617,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1955-01-08,"mean_annual_flow",2.3809397255517,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1956-01-08,"mean_annual_flow",2.63164754220045,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1957-01-08,"mean_annual_flow",2.9479424684015,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1958-01-08,"mean_annual_flow",1.31758356024958,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1959-01-08,"mean_annual_flow",2.84808766694918,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1960-01-08,"mean_annual_flow",2.75077595565814,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1961-01-08,"mean_annual_flow",2.58578904193558,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1962-01-08,"mean_annual_flow",2.10159726530722,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1963-01-08,"mean_annual_flow",1.85349041076556,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1964-01-08,"mean_annual_flow",1.51105464844267,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1965-01-08,"mean_annual_flow",2.94783286885039,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1966-01-08,"mean_annual_flow",2.24296437338607,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1967-01-08,"mean_annual_flow",3.25182466735579,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1968-01-08,"mean_annual_flow",3.02555738576774,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1969-01-08,"mean_annual_flow",3.60672328651768,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1970-01-08,"mean_annual_flow",2.57364656941531,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1971-01-08,"mean_annual_flow",2.78245480003422,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1972-01-08,"mean_annual_flow",3.20065846420377,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1973-01-08,"mean_annual_flow",3.11615068438935,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1974-01-08,"mean_annual_flow",3.23041917657199,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1975-01-08,"mean_annual_flow",2.91935889671927,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1976-01-08,"mean_annual_flow",3.61873223123655,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1977-01-08,"mean_annual_flow",3.81049316321334,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1978-01-08,"mean_annual_flow",2.67743560941252,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1979-01-08,"mean_annual_flow",4.4155808236501,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1980-01-08,"mean_annual_flow",3.94563114838522,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1981-01-08,"mean_annual_flow",3.04077534234687,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1982-01-08,"mean_annual_flow",3.21909863671211,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1983-01-08,"mean_annual_flow",2.60412328194265,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
"02FB007",1984-01-08,"mean_annual_flow",3.12915299906105,"m^3/s","SYDENHAM RIVER NEAR OWEN SOUND",44.5222511291504,-80.9301910400391
